total_setup_time,total_render_time,total_update_time,system__setup_cameras,system__bop_up_and_down,system__animation,system__wandering,system__motion,system__exit_on_esc,system__follow_player,system__simple_wasd,system__brain,system__detection,system__camera,total_draw_time
None,0.0010502338409423828,0.00011587142944335938,None,1.2159347534179688e-05,7.867813110351562e-06,1.1920928955078125e-05,2.09808349609375e-05,2.1457672119140625e-06,8.344650268554688e-06,1.0013580322265625e-05,2.193450927734375e-05,1.7881393432617188e-05,5.817413330078125e-05,0.0591278076171875
None,0.001016855239868164,0.00012421607971191406,None,1.0967254638671875e-05,9.059906005859375e-06,1.0967254638671875e-05,2.09808349609375e-05,2.1457672119140625e-06,7.867813110351562e-06,1.0967254638671875e-05,2.5272369384765625e-05,1.8835067749023438e-05,4.506111145019531e-05,0.04601478576660156
None,0.0012042522430419922,9.083747863769531e-05,None,6.9141387939453125e-06,6.198883056640625e-06,7.867813110351562e-06,1.9073486328125e-05,9.5367431640625e-07,6.9141387939453125e-06,6.9141387939453125e-06,1.4066696166992188e-05,1.6927719116210938e-05,4.506111145019531e-05,0.0457763671875
None,0.001238107681274414,0.00020503997802734375,None,8.106231689453125e-06,7.104873657226562e-05,1.7881393432617188e-05,3.0040740966796875e-05,4.0531158447265625e-06,9.059906005859375e-06,1.0013580322265625e-05,2.6941299438476562e-05,2.09808349609375e-05,7.390975952148438e-05,0.07700920104980469
None,0.001252889633178711,0.0001270771026611328,None,1.0967254638671875e-05,7.867813110351562e-06,1.0967254638671875e-05,2.384185791015625e-05,2.1457672119140625e-06,9.775161743164062e-06,1.1205673217773438e-05,2.5987625122070312e-05,2.002716064453125e-05,6.29425048828125e-05,0.06508827209472656
None,0.0012137889862060547,0.00014019012451171875,None,1.621246337890625e-05,8.106231689453125e-06,1.2874603271484375e-05,2.4080276489257812e-05,2.1457672119140625e-06,9.059906005859375e-06,1.1920928955078125e-05,2.6941299438476562e-05,2.002716064453125e-05,6.699562072753906e-05,0.07104873657226562
None,0.0011508464813232422,0.00012803077697753906,None,1.3113021850585938e-05,9.059906005859375e-06,1.1920928955078125e-05,2.384185791015625e-05,1.9073486328125e-06,9.059906005859375e-06,1.0013580322265625e-05,2.5033950805664062e-05,2.002716064453125e-05,5.1021575927734375e-05,0.05412101745605469
None,0.00102996826171875,0.00010275840759277344,None,9.059906005859375e-06,6.9141387939453125e-06,8.821487426757812e-06,2.002716064453125e-05,1.1920928955078125e-06,7.867813110351562e-06,9.298324584960938e-06,1.811981201171875e-05,1.7881393432617188e-05,4.8160552978515625e-05,0.049114227294921875
None,0.001294851303100586,0.0001430511474609375,None,1.3828277587890625e-05,1.1205673217773438e-05,1.0967254638671875e-05,2.6226043701171875e-05,1.6689300537109375e-06,9.298324584960938e-06,1.2874603271484375e-05,2.7179718017578125e-05,2.09808349609375e-05,7.700920104980469e-05,0.08130073547363281
None,0.0011129379272460938,0.00014400482177734375,None,1.0967254638671875e-05,7.867813110351562e-06,1.0967254638671875e-05,2.2649765014648438e-05,1.9073486328125e-06,9.059906005859375e-06,1.1682510375976562e-05,3.409385681152344e-05,1.9073486328125e-05,4.887580871582031e-05,0.05078315734863281
None,0.0011091232299804688,0.000148773193359375,None,1.71661376953125e-05,1.0013580322265625e-05,1.3113021850585938e-05,2.4080276489257812e-05,1.9073486328125e-06,8.106231689453125e-06,1.0967254638671875e-05,3.0994415283203125e-05,2.09808349609375e-05,5.078315734863281e-05,0.05412101745605469
None,0.0011110305786132812,0.0001049041748046875,None,7.867813110351562e-06,6.9141387939453125e-06,8.821487426757812e-06,2.09808349609375e-05,1.9073486328125e-06,8.106231689453125e-06,7.867813110351562e-06,1.8358230590820312e-05,1.8835067749023438e-05,4.9114227294921875e-05,0.050067901611328125
None,0.001377105712890625,9.799003601074219e-05,None,7.867813110351562e-06,6.9141387939453125e-06,9.059906005859375e-06,2.002716064453125e-05,9.5367431640625e-07,7.867813110351562e-06,8.344650268554688e-06,1.5735626220703125e-05,1.811981201171875e-05,5.2928924560546875e-05,0.05602836608886719
None,0.0012242794036865234,0.0001227855682373047,None,1.1682510375976562e-05,9.298324584960938e-06,1.0728836059570312e-05,2.2172927856445312e-05,1.9073486328125e-06,9.059906005859375e-06,9.059906005859375e-06,2.09808349609375e-05,2.002716064453125e-05,5.91278076171875e-05,0.06079673767089844
None,0.001405954360961914,0.00010895729064941406,None,9.059906005859375e-06,7.152557373046875e-06,1.0013580322265625e-05,2.09808349609375e-05,1.9073486328125e-06,9.059906005859375e-06,9.059906005859375e-06,2.002716064453125e-05,1.7881393432617188e-05,5.602836608886719e-05,0.05793571472167969
None,0.0010128021240234375,0.00010228157043457031,None,8.106231689453125e-06,6.198883056640625e-06,1.0013580322265625e-05,1.8835067749023438e-05,9.5367431640625e-07,7.867813110351562e-06,7.867813110351562e-06,1.811981201171875e-05,1.811981201171875e-05,4.57763671875e-05,0.0476837158203125
None,0.0013360977172851562,0.00013113021850585938,None,1.1920928955078125e-05,7.867813110351562e-06,1.0013580322265625e-05,2.09808349609375e-05,1.9073486328125e-06,9.059906005859375e-06,1.3113021850585938e-05,2.47955322265625e-05,2.4080276489257812e-05,6.794929504394531e-05,0.07295608520507812
None,0.0010848045349121094,0.0001437664031982422,None,1.1920928955078125e-05,9.298324584960938e-06,1.2636184692382812e-05,2.4080276489257812e-05,2.86102294921875e-06,9.059906005859375e-06,1.1205673217773438e-05,3.886222839355469e-05,1.9788742065429688e-05,5.2928924560546875e-05,0.05507469177246094
None,0.0013740062713623047,0.00011587142944335938,None,1.0013580322265625e-05,7.867813110351562e-06,1.0967254638671875e-05,2.193450927734375e-05,1.9073486328125e-06,9.298324584960938e-06,1.0013580322265625e-05,1.9788742065429688e-05,1.8835067749023438e-05,9.799003601074219e-05,0.10180473327636719
None,0.001344919204711914,0.0001232624053955078,None,1.0967254638671875e-05,9.059906005859375e-06,1.5974044799804688e-05,2.09808349609375e-05,1.9073486328125e-06,9.059906005859375e-06,9.059906005859375e-06,2.09808349609375e-05,1.811981201171875e-05,4.601478576660156e-05,0.047206878662109375
None,0.0010569095611572266,0.00012683868408203125,None,1.2636184692382812e-05,9.298324584960938e-06,1.0967254638671875e-05,2.2172927856445312e-05,3.0994415283203125e-06,7.867813110351562e-06,1.0967254638671875e-05,2.5033950805664062e-05,1.7881393432617188e-05,4.792213439941406e-05,0.04887580871582031
None,0.0011582374572753906,9.393692016601562e-05,None,6.9141387939453125e-06,5.9604644775390625e-06,7.867813110351562e-06,1.7881393432617188e-05,1.1920928955078125e-06,7.867813110351562e-06,8.344650268554688e-06,1.3828277587890625e-05,1.71661376953125e-05,5.1021575927734375e-05,0.051975250244140625
None,0.001107931137084961,0.00011014938354492188,None,1.0013580322265625e-05,7.152557373046875e-06,1.0967254638671875e-05,2.1219253540039062e-05,1.9073486328125e-06,8.344650268554688e-06,1.0013580322265625e-05,2.0265579223632812e-05,1.7881393432617188e-05,5.507469177246094e-05,0.05698204040527344
None,0.0011820793151855469,9.918212890625e-05,None,6.9141387939453125e-06,5.7220458984375e-06,1.0013580322265625e-05,2.0265579223632812e-05,1.9073486328125e-06,8.106231689453125e-06,7.867813110351562e-06,1.6927719116210938e-05,1.8358230590820312e-05,5.0067901611328125e-05,0.05078315734863281
None,0.0010569095611572266,9.226799011230469e-05,None,8.344650268554688e-06,5.7220458984375e-06,8.821487426757812e-06,1.9073486328125e-05,9.5367431640625e-07,7.867813110351562e-06,8.344650268554688e-06,1.3828277587890625e-05,1.71661376953125e-05,4.9114227294921875e-05,0.050067901611328125
None,0.0010616779327392578,9.298324584960938e-05,None,6.9141387939453125e-06,5.9604644775390625e-06,8.106231689453125e-06,1.811981201171875e-05,9.5367431640625e-07,9.059906005859375e-06,6.9141387939453125e-06,1.4066696166992188e-05,1.811981201171875e-05,5.1975250244140625e-05,0.052928924560546875
None,0.001306772232055664,0.00016427040100097656,None,1.4066696166992188e-05,8.821487426757812e-06,1.2636184692382812e-05,2.5272369384765625e-05,3.0994415283203125e-06,8.821487426757812e-06,1.2159347534179688e-05,4.100799560546875e-05,2.8848648071289062e-05,6.4849853515625e-05,0.06914138793945312
None,0.0011000633239746094,0.00013327598571777344,None,1.0013580322265625e-05,8.344650268554688e-06,1.0728836059570312e-05,2.193450927734375e-05,2.1457672119140625e-06,8.821487426757812e-06,1.0013580322265625e-05,3.504753112792969e-05,2.09808349609375e-05,5.5789947509765625e-05,0.05793571472167969
None,0.001155853271484375,0.00010204315185546875,None,9.059906005859375e-06,6.9141387939453125e-06,1.0013580322265625e-05,2.09808349609375e-05,2.1457672119140625e-06,8.106231689453125e-06,8.344650268554688e-06,1.5735626220703125e-05,1.71661376953125e-05,5.2928924560546875e-05,0.054836273193359375
None,0.001039743423461914,9.822845458984375e-05,None,7.867813110351562e-06,5.9604644775390625e-06,9.298324584960938e-06,1.8835067749023438e-05,1.1920928955078125e-06,7.867813110351562e-06,7.867813110351562e-06,1.7881393432617188e-05,1.8358230590820312e-05,4.601478576660156e-05,0.047206878662109375
None,0.0010180473327636719,9.512901306152344e-05,None,8.106231689453125e-06,6.198883056640625e-06,8.821487426757812e-06,1.9073486328125e-05,1.9073486328125e-06,6.9141387939453125e-06,7.152557373046875e-06,1.621246337890625e-05,1.5974044799804688e-05,4.696846008300781e-05,0.04887580871582031
None,0.00098419189453125,9.489059448242188e-05,None,6.9141387939453125e-06,5.9604644775390625e-06,9.059906005859375e-06,1.8835067749023438e-05,2.1457672119140625e-06,7.867813110351562e-06,7.867813110351562e-06,1.621246337890625e-05,1.6927719116210938e-05,4.482269287109375e-05,0.0457763671875
None,0.001203775405883789,0.0001480579376220703,None,2.5033950805664062e-05,1.1205673217773438e-05,1.1920928955078125e-05,2.4080276489257812e-05,2.1457672119140625e-06,8.821487426757812e-06,1.0013580322265625e-05,2.6702880859375e-05,1.9788742065429688e-05,5.1975250244140625e-05,0.05507469177246094
None,0.0010669231414794922,0.00012636184692382812,None,8.821487426757812e-06,7.152557373046875e-06,1.0967254638671875e-05,2.09808349609375e-05,1.9073486328125e-06,9.059906005859375e-06,1.0013580322265625e-05,2.47955322265625e-05,1.9073486328125e-05,4.506111145019531e-05,0.047206878662109375
None,0.001024007797241211,0.00010228157043457031,None,8.821487426757812e-06,7.152557373046875e-06,9.059906005859375e-06,2.09808349609375e-05,2.1457672119140625e-06,8.821487426757812e-06,7.867813110351562e-06,1.71661376953125e-05,1.811981201171875e-05,5.1975250244140625e-05,0.053882598876953125
None,0.0009815692901611328,9.5367431640625e-05,None,8.344650268554688e-06,5.7220458984375e-06,7.867813110351562e-06,1.9073486328125e-05,9.5367431640625e-07,6.9141387939453125e-06,7.152557373046875e-06,1.5735626220703125e-05,1.5974044799804688e-05,4.601478576660156e-05,0.047206878662109375
None,0.0011568069458007812,0.0001342296600341797,None,1.3113021850585938e-05,9.059906005859375e-06,1.1920928955078125e-05,2.4080276489257812e-05,1.9073486328125e-06,9.059906005859375e-06,1.0967254638671875e-05,2.7179718017578125e-05,2.002716064453125e-05,5.1021575927734375e-05,0.053882598876953125
None,0.0010979175567626953,0.00010609626770019531,None,9.059906005859375e-06,6.9141387939453125e-06,1.0967254638671875e-05,2.09808349609375e-05,2.1457672119140625e-06,7.867813110351562e-06,9.298324584960938e-06,1.9788742065429688e-05,1.811981201171875e-05,4.410743713378906e-05,0.04506111145019531
None,0.0011157989501953125,0.00011181831359863281,None,1.0013580322265625e-05,7.152557373046875e-06,1.0013580322265625e-05,2.193450927734375e-05,2.1457672119140625e-06,9.059906005859375e-06,9.775161743164062e-06,2.1219253540039062e-05,1.8835067749023438e-05,4.7206878662109375e-05,0.05030632019042969
None,0.0010221004486083984,0.00010895729064941406,None,7.867813110351562e-06,7.152557373046875e-06,1.0013580322265625e-05,2.193450927734375e-05,2.1457672119140625e-06,8.821487426757812e-06,9.298324584960938e-06,1.9311904907226562e-05,1.7881393432617188e-05,4.982948303222656e-05,0.051975250244140625
None,0.0012669563293457031,0.00015687942504882812,None,1.4066696166992188e-05,8.821487426757812e-06,1.2159347534179688e-05,2.7894973754882812e-05,2.1457672119140625e-06,8.821487426757812e-06,1.0967254638671875e-05,4.1961669921875e-05,2.193450927734375e-05,7.486343383789062e-05,0.07700920104980469
None,0.0014081001281738281,0.00011801719665527344,None,8.821487426757812e-06,6.9141387939453125e-06,1.0013580322265625e-05,2.09808349609375e-05,1.1920928955078125e-06,9.059906005859375e-06,9.775161743164062e-06,2.193450927734375e-05,2.002716064453125e-05,6.389617919921875e-05,0.06604194641113281
None,0.0011780261993408203,0.00015211105346679688,None,1.0967254638671875e-05,7.867813110351562e-06,1.2159347534179688e-05,2.384185791015625e-05,1.9073486328125e-06,1.0013580322265625e-05,1.2159347534179688e-05,4.506111145019531e-05,2.4080276489257812e-05,5.2928924560546875e-05,0.05626678466796875
None,0.0012621879577636719,0.00010180473327636719,None,8.344650268554688e-06,6.9141387939453125e-06,1.0013580322265625e-05,1.9788742065429688e-05,2.1457672119140625e-06,7.867813110351562e-06,7.867813110351562e-06,1.71661376953125e-05,1.7881393432617188e-05,4.38690185546875e-05,0.04482269287109375
None,0.0011022090911865234,9.393692016601562e-05,None,6.9141387939453125e-06,6.198883056640625e-06,8.344650268554688e-06,1.7881393432617188e-05,9.5367431640625e-07,8.821487426757812e-06,8.106231689453125e-06,1.5020370483398438e-05,1.7881393432617188e-05,6.008148193359375e-05,0.06198883056640625
None,0.0010981559753417969,0.00013875961303710938,None,1.4066696166992188e-05,8.106231689453125e-06,1.0967254638671875e-05,2.3603439331054688e-05,1.9073486328125e-06,8.821487426757812e-06,1.0967254638671875e-05,2.7179718017578125e-05,2.0265579223632812e-05,4.792213439941406e-05,0.050067901611328125
None,0.0011463165283203125,0.00014472007751464844,None,2.002716064453125e-05,1.0967254638671875e-05,1.0967254638671875e-05,2.4080276489257812e-05,2.1457672119140625e-06,9.059906005859375e-06,1.0013580322265625e-05,2.4080276489257812e-05,2.574920654296875e-05,4.7206878662109375e-05,0.049114227294921875
None,0.0011088848114013672,0.00010633468627929688,None,8.344650268554688e-06,5.9604644775390625e-06,1.0013580322265625e-05,2.002716064453125e-05,2.1457672119140625e-06,8.821487426757812e-06,9.059906005859375e-06,1.7881393432617188e-05,1.9311904907226562e-05,4.601478576660156e-05,0.04696846008300781
None,0.0011458396911621094,0.00011014938354492188,None,8.821487426757812e-06,5.9604644775390625e-06,9.775161743164062e-06,2.09808349609375e-05,1.6689300537109375e-06,8.106231689453125e-06,9.059906005859375e-06,2.002716064453125e-05,1.7881393432617188e-05,5.2928924560546875e-05,0.05626678466796875
None,0.0010879039764404297,9.894371032714844e-05,None,6.9141387939453125e-06,6.9141387939453125e-06,8.821487426757812e-06,1.9073486328125e-05,2.1457672119140625e-06,7.867813110351562e-06,8.106231689453125e-06,1.811981201171875e-05,1.6927719116210938e-05,4.410743713378906e-05,0.04506111145019531
None,0.001085042953491211,0.000186920166015625,None,1.5974044799804688e-05,1.0967254638671875e-05,1.3113021850585938e-05,2.8133392333984375e-05,2.1457672119140625e-06,4.7206878662109375e-05,1.5974044799804688e-05,2.3126602172851562e-05,1.7881393432617188e-05,4.792213439941406e-05,0.05030632019042969
None,0.0012500286102294922,9.393692016601562e-05,None,6.9141387939453125e-06,5.9604644775390625e-06,9.059906005859375e-06,2.0265579223632812e-05,1.6689300537109375e-06,8.344650268554688e-06,6.9141387939453125e-06,1.4066696166992188e-05,1.6927719116210938e-05,4.38690185546875e-05,0.04482269287109375
None,0.0010449886322021484,9.918212890625e-05,None,8.106231689453125e-06,7.152557373046875e-06,8.821487426757812e-06,2.002716064453125e-05,1.1920928955078125e-06,8.821487426757812e-06,7.867813110351562e-06,1.5020370483398438e-05,1.6927719116210938e-05,4.7206878662109375e-05,0.049114227294921875
None,0.0010440349578857422,0.0001010894775390625,None,8.344650268554688e-06,6.198883056640625e-06,9.059906005859375e-06,1.9788742065429688e-05,9.5367431640625e-07,8.106231689453125e-06,7.867813110351562e-06,1.71661376953125e-05,1.7881393432617188e-05,4.38690185546875e-05,0.046253204345703125
None,0.0011370182037353516,0.0001430511474609375,None,2.193450927734375e-05,1.0013580322265625e-05,1.2159347534179688e-05,2.4080276489257812e-05,1.9073486328125e-06,9.059906005859375e-06,1.1682510375976562e-05,2.5033950805664062e-05,2.09808349609375e-05,4.8160552978515625e-05,0.05030632019042969
None,0.0013649463653564453,9.822845458984375e-05,None,8.106231689453125e-06,5.9604644775390625e-06,1.0013580322265625e-05,1.8835067749023438e-05,9.5367431640625e-07,7.867813110351562e-06,9.059906005859375e-06,1.621246337890625e-05,1.6689300537109375e-05,4.9114227294921875e-05,0.049114227294921875
None,0.0010139942169189453,9.083747863769531e-05,None,7.867813110351562e-06,5.9604644775390625e-06,8.106231689453125e-06,1.9073486328125e-05,9.5367431640625e-07,7.867813110351562e-06,7.867813110351562e-06,1.5020370483398438e-05,1.5974044799804688e-05,4.410743713378906e-05,0.04601478576660156
None,0.0009961128234863281,8.869171142578125e-05,None,6.9141387939453125e-06,5.9604644775390625e-06,8.106231689453125e-06,1.7881393432617188e-05,2.1457672119140625e-06,7.867813110351562e-06,6.9141387939453125e-06,1.4066696166992188e-05,1.621246337890625e-05,4.410743713378906e-05,0.04506111145019531
None,0.001153707504272461,0.00011920928955078125,None,1.1920928955078125e-05,9.059906005859375e-06,1.0013580322265625e-05,2.3126602172851562e-05,1.6689300537109375e-06,9.059906005859375e-06,9.298324584960938e-06,2.09808349609375e-05,1.9073486328125e-05,4.7206878662109375e-05,0.049114227294921875
None,0.0010781288146972656,9.584426879882812e-05,None,7.867813110351562e-06,6.198883056640625e-06,9.059906005859375e-06,1.8835067749023438e-05,9.5367431640625e-07,8.106231689453125e-06,6.9141387939453125e-06,1.621246337890625e-05,1.6689300537109375e-05,4.601478576660156e-05,0.04696846008300781
None,0.0011630058288574219,0.00017833709716796875,None,2.5987625122070312e-05,1.0013580322265625e-05,1.2874603271484375e-05,2.5033950805664062e-05,2.1457672119140625e-06,8.821487426757812e-06,1.1205673217773438e-05,4.792213439941406e-05,2.3126602172851562e-05,5.91278076171875e-05,0.06031990051269531
None,0.001233816146850586,0.00011110305786132812,None,9.059906005859375e-06,1.0013580322265625e-05,9.775161743164062e-06,1.9788742065429688e-05,2.1457672119140625e-06,9.059906005859375e-06,7.867813110351562e-06,1.7881393432617188e-05,1.71661376953125e-05,5.698204040527344e-05,0.05888938903808594
